"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported","Expenditure","DeckNum","IsSoloTraveler","people_in_group","IsSoloChild","TransportedChildWithGroup","child"
5566,1,"0",FALSE,"E",349,"0","55 Cancri e",72,FALSE,2445.00000018304,3023.00000000623,9.53253779730983e-08,704.000000160754,20.0000003075042,"Gluinon","Gloyanthy",0,8.73101341539115,"5","1",1,"0","0","0"
5568,1,"0",FALSE,"B",188,"0","TRAPPIST-1e",49,FALSE,5.49257309691097e-10,3991.00000005435,298.000000209398,289.000000021749,2740.00000007905,"Winons","Covetive",0,8.89809234562904,"2","0",2,"0","0","0"
5568,2,"0",TRUE,"B",188,"0","55 Cancri e",29,TRUE,8.58382021300865e-08,1.84932875704468e-07,8.34813714701028e-08,4.78748143683574e-08,8.86575196609702e-09,"Merabik","Covetive",1,-14.7046896161734,"2","0",2,"0","0","0"
5569,1,"1",TRUE,"G",891,"0","TRAPPIST-1e",18,FALSE,4.71774461541429e-08,1.3347236678139e-08,9.67698367845155e-08,1.26509021728342e-07,4.06838637941633e-08,"Brance","Mcfarleys",0,-14.9410191146856,"7","1",1,"0","0","0"
5571,1,"1",FALSE,"G",900,"1","55 Cancri e",26,FALSE,5.95643042245381e-08,406.000000125879,8.94668866276335e-08,1.01761026255884e-07,503.000000006196,"Delley","Nichoan",1,6.81234509459867,"7","1",1,"0","0","0"
5572,1,"1",TRUE,"F",1153,"0","55 Cancri e",19,FALSE,8.17256786452871e-08,1.47744411021938e-07,8.66023376995926e-08,1.14325082506643e-07,4.66425115939586e-08,"Gicket","Pane",1,-14.5556654471303,"6","1",1,"0","0","0"
5574,1,"1",FALSE,"F",1155,"0","55 Cancri e",14,FALSE,714.000000069595,237.000000032439,6.51319575623903e-08,587.000000084928,1.00000006390031,"Dorah","Polliamposs",0,7.3388881340442,"6","1",1,"1","0","0"
5575,1,"1",FALSE,"F",1156,"0","TRAPPIST-1e",44,FALSE,583.000000005714,1.40005809256658e-07,222.000000043412,1.30502257270985e-07,1560.0000000678,"Bares","Nacke",0,7.76853330108985,"6","0",2,"0","0","0"
5575,2,"1",TRUE,"F",1156,"0","TRAPPIST-1e",34,FALSE,3.6881119833933e-08,1.10254576841829e-09,8.14574200980592e-09,6.61580274962679e-08,9.1901583107319e-08,"Heers","Nacke",1,-15.4042197122127,"6","0",2,"0","0","0"
5578,1,"1",TRUE,"G",892,"0","55 Cancri e",18,FALSE,1.58869494936847e-07,1.65062256181088e-07,3.27462639486337e-08,1.11748752672768e-07,1.07236183229158e-09,"Verney","Gainebergan",1,-14.5715993922474,"7","1",1,"0","0","0"
5581,1,"0",TRUE,"B",212,"1","55 Cancri e",27,FALSE,1.0487244302219e-07,1.62330940830934e-07,2.47199190922307e-08,1.6766566668764e-07,1334.67076836583,"Alpha","Frolestty",1,7.19643992530779,"2","1",1,"0","0","0"
5582,1,"1",FALSE,"G",893,"0","TRAPPIST-1e",35,FALSE,753.000000039249,335.000000059776,1.00000002552799,348.000000054264,7.00004011482674e-08,"Patoya","Hersons",0,7.27031288625217,"7","1",1,"0","0","0"
5583,1,"0",FALSE,"D",170,"1","TRAPPIST-1e",52,FALSE,5.00000005693413,3514.00000007818,31.0000002054981,601.000000060138,13.0000001125359,"Taura","Inghtal",1,8.33423142985813,"4","1",1,"0","0","0"
5585,1,"1",FALSE,"G",894,"0","PSO J318.5-22",22,FALSE,688.000000138283,5.00000001023982,80.000000044999,1.06233707245001e-07,2.07694434270777e-08,"Vanez","Popelazquez",0,6.65027904900207,"7","0",2,"0","0","0"
5585,2,"1",FALSE,"F",1158,"0","TRAPPIST-1e",34,FALSE,245.000000057794,2.02109594175732e-08,542.000000161023,1.1471215402502e-07,19.000000079908,"Velyne","Popelazquez",1,6.69208374304465,"6","0",2,"0","0","0"
5587,1,"1",FALSE,"F",1159,"0","55 Cancri e",22,FALSE,654.000000106949,2.00000020950631,83.0000000129661,1.39891722570257e-07,1.46998001360503e-07,"Dianie","Deckerson",0,6.60529792178218,"6","1",1,"0","0","0"
5589,1,"1",FALSE,"F",1160,"0","TRAPPIST-1e",26,FALSE,1.95500309062946e-08,786.000000054615,1.23612569183661e-08,11.0000001321914,83.0000002599581,"Fayen","Hermanapp",1,6.7799219080162,"6","1",1,"0","0","0"
5591,1,"1",FALSE,"E",363,"1","55 Cancri e",14,FALSE,590.00000004594,9.00000020997906,1.87714738573279e-07,2.22897479683047e-08,192.000000214624,"Elene","Ewiseston",0,6.67329796862802,"5","1",1,"1","0","0"
5594,1,"1",FALSE,"F",1163,"0","TRAPPIST-1e",17,FALSE,4.83831686092053e-08,823.000000015049,1.48330690641695e-07,1168.00000010508,14.0000001615519,"Verney","Lewinton",0,7.60339933997927,"6","1",1,"1","0","0"
5595,1,"1",FALSE,"F",1067,"1","TRAPPIST-1e",30,FALSE,3.17029963904357e-08,1.00000000856265,1.70354170937954e-08,870.000000097216,1.29529461986417e-08,"Sonard","Craftstens",0,6.76964197704478,"6","1",1,"0","0","0"
5596,1,"0",FALSE,"D",179,"0","TRAPPIST-1e",65,FALSE,1.2564454104477e-08,722.000000034564,302.00000009647,103.000000135553,2659.00000008552,"Mothab","Sorbitter",0,8.23906533186559,"4","1",1,"0","0","0"
5598,1,"1",FALSE,"G",903,"1","TRAPPIST-1e",19,FALSE,1.54290541917251e-07,8.90591208653279e-08,500.000000004599,2.00000019234869,208.000000013708,"Lulah","Thony",1,6.5652649706748,"7","1",1,"0","0","0"
5601,1,"1",TRUE,"G",904,"1","TRAPPIST-1e",3,FALSE,4.82767705722682e-08,2.56996026890951e-08,2.83086840557516e-07,5.61788499450219e-08,9.53686924499324e-08,"Bertle","Vandan",1,-14.4915828355115,"7","0",3,"0","1","0"
5601,2,"1",FALSE,"G",904,"1","TRAPPIST-1e",6,FALSE,5.71293051604301e-08,5.97995931858983e-09,1.65846776955192e-08,4.74205555561687e-08,6.35636799954685e-08,"Fery","Vandan",1,-15.4726787633673,"7","0",3,"0","1","0"
5601,5,"1",TRUE,"G",904,"1","55 Cancri e",8,FALSE,5.73018456913294e-08,2.79718240338629e-08,1.30049449142482e-07,1.80423123899543e-08,9.19117226149663e-09,"Maya","Vandan",1,-15.2320307372326,"7","0",3,"0","1","0"
5602,1,"0",TRUE,"B",190,"0","TRAPPIST-1e",35,FALSE,3.14829577479878e-08,1.58943527680614e-07,3.04699936714425e-08,6.76490181445539e-08,9.30517292045625e-08,"Castab","Sedece",1,-14.7789001656137,"2","0",2,"0","0","0"
5602,2,"0",FALSE,"B",190,"0","55 Cancri e",18,FALSE,1.37655318747015e-07,3268.00000014166,1.41329938866004e-08,436.000000024255,342.000000054728,"Hadirk","Sedece",1,8.30548401781974,"2","0",2,"0","0","0"
5603,1,"0",FALSE,"E",365,"1","TRAPPIST-1e",34,FALSE,170.000000143892,1256.00000001982,2.44286539933772e-08,3926.00000003825,7121.00000005252,"Kocha","Cluitty",0,9.43132158714807,"5","1",1,"0","0","0"
5606,1,"0",TRUE,"B",213,"1","55 Cancri e",45,FALSE,6.60014057343258e-08,2.82648872889708e-08,1.3692981191852e-07,9.93099266443355e-08,3.68368788261353e-08,"Algor","Paterpad",1,-14.8169700643387,"2","0",2,"0","0","0"
5606,2,"0",FALSE,"B",213,"1","TRAPPIST-1e",31,FALSE,1.83003506187094e-07,1219.00000002497,7.00000003596594,104.000000035076,1082.00000007624,"Brab","Dectory",1,7.78821155799436,"2","0",2,"0","0","0"
5608,1,"1",FALSE,"F",1164,"0","TRAPPIST-1e",14,FALSE,30.0000001246519,757.000000029977,115.00000009888,1.89697589340405e-08,1.96415784150813e-07,"Son","Mclainez",1,6.80461452058246,"6","1",1,"1","0","0"
5610,1,"0",TRUE,"B",214,"1","TRAPPIST-1e",61,FALSE,1.95183101108687e-08,1.84751380825e-07,8.55626684938302e-08,1.16318088724805e-08,5.45886518128377e-09,"Tach","Dicely",1,-14.9966688260566,"2","0",2,"0","0","0"
5610,2,"0",FALSE,"B",214,"1","55 Cancri e",54,TRUE,6.30163860428377e-08,7996.0000000522,1.29902443516269e-07,4549.00000001371,10206.0000000076,"Atinon","Dicely",0,10.0323643794687,"2","0",2,"0","0","0"
5611,1,"0",TRUE,"D",171,"1","TRAPPIST-1e",28,FALSE,7.03193642706509e-08,1.09055696908436e-07,1.02691539176979e-07,3.08232577250537e-08,3.3762071465524e-09,"Medion","Clutchor",1,-14.966681999056,"4","0",2,"0","0","0"
5611,2,"0",FALSE,"D",171,"1","TRAPPIST-1e",46,FALSE,1.02439993465479e-07,3477.0000000965,1.06090147436332e-07,1.00000001268154,5543.00000005646,"Grum","Clutchor",0,9.10731047169812,"4","0",2,"0","0","0"
5614,1,"1",TRUE,"G",906,"1","55 Cancri e",49,FALSE,7.62084215669652e-08,6.49716940518399e-08,4.96241549111229e-08,1.75727933162376e-07,1.04124299276501e-07,"Tyrony","Coolerson",1,-14.5691373020534,"7","1",1,"0","0","0"
5615,1,"1",TRUE,"G",907,"1","55 Cancri e",20,FALSE,2.50145664841169e-08,5.1133269602548e-08,1.22853231298807e-08,7.3175149092848e-08,8.16937115138791e-08,"Tine","Wardendez",1,-15.2289622854106,"7","1",1,"0","0","0"
5616,1,"1",FALSE,"F",1073,"1","PSO J318.5-22",25,FALSE,458.000000035305,240.000000006166,6.90558916196259e-08,239.000000124966,1.29425765299079e-07,"Yolace","Fryersonis",1,6.84268328262788,"6","1",1,"0","0","0"
5618,1,"1",FALSE,"F",1075,"1","TRAPPIST-1e",19,FALSE,1.35663701665157e-07,785.000000003877,6.33653516927998e-09,2.39922557031721e-07,19.0000000614683,"Jenn","Lynnerett",1,6.68959926973527,"6","1",1,"0","0","0"
5619,1,"1",TRUE,"G",908,"1","55 Cancri e",28,FALSE,6.50813695807087e-09,1.05111196103229e-07,3.27756647108235e-08,6.9757577697765e-08,4.25847527111753e-08,"Gordo","Freder",1,-15.1752123440546,"7","1",1,"0","0","0"
5623,1,"1",TRUE,"G",898,"0","TRAPPIST-1e",16,FALSE,2.15195906412968e-07,8.86216539040814e-08,5.13931876343121e-08,1.01990787806581e-07,1.12493854295601e-08,"Helly","Gouldensen",1,-14.5738344980926,"7","1",1,"1","0","0"
5625,1,"1",TRUE,"E",352,"0","TRAPPIST-1e",19,FALSE,1.54953676698408e-07,5.23302854328846e-08,6.37049700877522e-08,1.15158900595265e-07,4.95116999792476e-08,"Trise","Cart",0,-14.6464047867375,"5","0",5,"0","0","0"
5625,2,"1",TRUE,"E",352,"0","PSO J318.5-22",49,FALSE,8.18540006628522e-09,9.67951649451284e-08,9.52904637195469e-08,2.17252118985131e-07,1.27342318818812e-07,"Cros","Nane",0,-14.4227269231504,"5","0",5,"0","0","0"
5625,3,"1",FALSE,"E",352,"0","TRAPPIST-1e",15,FALSE,890.000000122334,9.00000012567772,3.18389897714238e-08,1250.00000003635,57.0000000250287,"Ming","Cart",0,7.69893619996813,"5","0",5,"0","0","0"
5625,4,"1",TRUE,"E",352,"0","TRAPPIST-1e",26,FALSE,1.97059167370038e-07,3.55107483496713e-08,1.09167956872162e-07,6.90938954679752e-09,6.92823025749559e-08,"Tops","Cart",1,-14.6879529240901,"5","0",5,"0","0","0"
5625,5,"1",FALSE,"E",352,"0","TRAPPIST-1e",22,FALSE,804.000000025134,6.96232350744628e-08,378.000000087951,7.49075300620145e-09,3.68870484933391e-08,"NONE","NONE",0,7.07496319815816,"5","0",5,"0","0","0"
5626,1,"1",TRUE,"G",911,"1","PSO J318.5-22",23,FALSE,7.83933207596117e-08,6.82158156997117e-08,1.53705797221844e-07,8.63617543458247e-09,1.18349999748529e-07,"Fayen","Vinston",1,-14.6657768992512,"7","1",1,"0","0","0"
5627,1,"1",FALSE,"G",899,"0","TRAPPIST-1e",31,FALSE,3.06810963384818e-07,2.05523832052288e-07,5.39187987387249e-09,1.06683558202634e-08,4.88814413584831e-08,"Nelsie","Stanters",0,-14.3649445301016,"7","1",1,"0","0","0"
5628,1,"1",TRUE,"G",900,"0","TRAPPIST-1e",27,FALSE,1.51792007778847e-07,9.28371411084525e-08,2.34913644778894e-08,6.2444248361227e-08,1.33083839831126e-07,"Ebonya","Potthews",0,-14.5841388958645,"7","1",1,"0","0","0"
5629,1,"1",TRUE,"G",901,"0","TRAPPIST-1e",28,FALSE,5.16681075107351e-08,239.185015592223,4.15204943357622e-08,8.69588084149721e-08,1.12913587326177e-07,"Jaye","Sterson",1,5.4772373774943,"7","1",1,"0","0","0"
5637,1,"1",FALSE,"F",1168,"0","TRAPPIST-1e",43,FALSE,1.00000000032563,8.00000007622388,7.01846915656979e-08,9.1587184907411e-08,715.000000060154,"Sonard","Simson",0,6.58479139279797,"6","1",1,"0","0","0"
5640,1,"0",TRUE,"E",368,"1","TRAPPIST-1e",27,FALSE,2.13177687423198e-07,2.43279560104708e-07,9.24997420276376e-08,4.54369823579647e-08,6.36672230088653e-08,"Kaffias","Rinicapead",1,-14.2339679085437,"5","1",1,"0","0","0"
5642,1,"0",TRUE,"B",216,"1","TRAPPIST-1e",35,FALSE,2.1106126390632e-07,1.38200549209078e-08,1.83581078693797e-07,5.22295647197981e-08,4.99931055764214e-08,"Geonkaa","Supred",1,-14.4875127423785,"2","1",1,"0","0","0"
5643,1,"1",FALSE,"F",1077,"1","TRAPPIST-1e",24,FALSE,158.000000017259,7.62945248280104e-08,1594.00000016646,1.00000002869201,3.32640540738402e-08,"Latsts","Karte",1,7.4690838851049,"6","0",3,"0","0","0"
5643,2,"1",FALSE,"F",1077,"1","55 Cancri e",18,FALSE,2803.00000007649,1.78753293074237e-07,17.0000000002529,1.21891813776102e-07,2.04198455835709e-07,"NONE","NONE",0,7.9444921641384,"6","0",3,"0","0","0"
5643,3,"1",FALSE,"F",1077,"1","TRAPPIST-1e",15,FALSE,643.000000043447,5.3732797265278e-08,45.0000000465372,2.19862661016555e-08,10.0000000310972,"Eaturs","Karte",0,6.54821910304432,"6","0",3,"0","0","0"
5644,1,"1",FALSE,"F",1169,"0","TRAPPIST-1e",28,FALSE,1909.00000013043,1.85718910685018e-07,3.38705274510151e-08,5.08477903324454e-08,6.00000016235711,"Gut","Hake",0,7.55747290190886,"6","1",1,"0","0","0"
5645,1,"1",FALSE,"F",1078,"1","TRAPPIST-1e",24,FALSE,7.55264657369983e-08,117.000000096374,2134.00000012614,9.40473558836172e-09,4.82606299861431e-09,"Olly","Wagnerray",1,7.71912984104546,"6","1",1,"0","0","0"
5647,1,"0",TRUE,"C",178,"0","TRAPPIST-1e",35,FALSE,5.81907709621957e-08,9.4210297109458e-08,3.2429671782703e-08,3.86839457563929e-08,2206.73638590112,"Dyonevi","Matoltuble",1,7.69926995468436,"3","0",2,"0","0","0"
5647,2,"0",FALSE,"C",178,"0","55 Cancri e",52,FALSE,1.94954802612729e-07,1425.00000002205,31.0000000991683,1.51509115717719e-09,1320.00000000253,"Chabih","Matoltuble",1,7.92876632174205,"3","0",2,"0","0","0"
5648,1,"0",FALSE,"C",179,"0","55 Cancri e",27,FALSE,332.000000071537,918.00000013036,9.52643619528612e-08,5.00000006272663,4817.00000005961,"Edaruma","Braned",0,8.71144331914455,"3","0",2,"0","0","0"
5648,2,"0",FALSE,"C",179,"0","55 Cancri e",50,FALSE,7.31242957780853e-08,103.000000038163,3.58076298734445e-08,240.000000048246,8221.00000014799,"Unukath","Braned",0,9.05532264974966,"3","0",2,"0","0","0"
5650,1,"1",FALSE,"G",902,"0","TRAPPIST-1e",24,FALSE,56.0000001039187,22.0000000553819,285.000000078654,1453.00000001866,3.1645392561783e-08,"Elsane","Coopezmaney",0,7.50439155931997,"7","1",1,"0","0","0"
5651,1,"1",FALSE,"G",915,"1","PSO J318.5-22",26,FALSE,807.000000167144,2.09245634363625e-07,1.2881264485952e-07,1.72114042853367e-07,40.0000002139655,"Kentha","Franton",1,6.74170069570433,"7","1",1,"0","0","0"
5652,1,"1",FALSE,"F",1171,"0","TRAPPIST-1e",24,FALSE,215.000000053724,5.17805214154961e-08,1.31222811924269e-07,6.74023777482633e-08,350.000000007161,"Erice","Franchaney",0,6.3368257316974,"6","1",1,"0","0","0"
5653,1,"1",TRUE,"G",903,"0","TRAPPIST-1e",15,FALSE,9.34659495810447e-08,8.35241033969372e-08,5.49484772427145e-08,5.54884232107808e-08,2.28451956440708e-07,"Hanne","Wardendez",0,-14.4773937697947,"7","1",1,"1","0","0"
5659,1,"1",FALSE,"F",1175,"0","TRAPPIST-1e",51,FALSE,3.43741917094045e-08,1.52319183284359e-07,1.2230490137731e-08,1.5517216172818e-07,880.00000005116,"Letta","Alberts",0,6.77992190793277,"6","1",1,"0","0","0"
5661,1,"1",FALSE,"E",355,"0","PSO J318.5-22",43,FALSE,635.000000063745,53.0000000673695,1.38835310490722e-07,3.00000010769111,1.54837469579434e-07,"Elany","Ellahan",1,6.53813982453826,"5","0",2,"0","0","0"
5661,2,"1",TRUE,"G",905,"0","55 Cancri e",31,FALSE,1.49783587708438e-07,8.32889200046658e-08,5.91384591282525e-08,1.33379178064252e-07,6.9588021277837e-08,"Vane","Ellahan",0,-14.5183482074539,"7","0",2,"0","0","0"
5662,1,"1",TRUE,"G",916,"1","TRAPPIST-1e",14,FALSE,1.33060352429773e-07,4.61506924359355e-08,1.02404322625872e-08,6.54545902022288e-08,8.91699245644987e-08,"Alendy","Wolferguson",1,-14.8824032972977,"7","1",1,"1","0","0"
5663,1,"0",FALSE,"A",71,"1","TRAPPIST-1e",33,FALSE,4.94395979443682e-08,1513.0000000051,5.00000016117312,63.0000000990115,144.000000018789,"Alsuud","Ressing",1,7.4529823296588,"1","1",1,"0","0","0"
5667,1,"1",FALSE,"G",906,"0","55 Cancri e",21,FALSE,7.73860072122577e-08,496.000000142211,2.61131612695538e-09,3867.00000014806,30.0000000587214,"Moniey","Combson",0,8.38776764407343,"7","1",1,"0","0","0"
5671,1,"1",FALSE,"G",907,"0","TRAPPIST-1e",13,FALSE,56.0000000002858,1706.00000010943,15.0000000152304,2.30773260669918e-08,23.0000001143116,"Berly","Acobsond",0,7.49554194403,"7","1",1,"1","0","0"
5677,1,"1",FALSE,"E",357,"0","TRAPPIST-1e",22,FALSE,1035.00000004012,2.16824307038819e-08,264.000000081779,5.11018828074139e-08,1.46231067143572e-07,"Hoces","Fisun",0,7.16935001693304,"5","1",1,"0","0","0"
5679,1,"1",TRUE,"G",920,"1","PSO J318.5-22",18,FALSE,7.2914630269084e-08,3.15350199781856e-09,1.07299408445618e-07,1.17302107421856e-07,8.24394759085558e-08,"Loise","Casonston",1,-14.7749459691754,"7","0",3,"0","0","0"
5679,2,"1",TRUE,"G",920,"1","55 Cancri e",35,FALSE,1.02841142103702e-07,2.75055677913503e-08,2.60661413512617e-08,1.62337367454133e-07,3.93078663149523e-08,"Shelle","Casonston",1,-14.8425706150602,"7","0",3,"0","0","0"
5679,3,"1",TRUE,"G",920,"1","TRAPPIST-1e",20,FALSE,9.44512815658928e-08,7.08019360272423e-08,1.45330795150463e-07,5.01919308261847e-08,1.51279417282692e-07,"Jennya","Casonston",1,-14.4848330910872,"7","0",3,"0","0","0"
5680,1,"1",FALSE,"E",359,"0","TRAPPIST-1e",18,FALSE,1.03720764237971e-07,1.07402544557446e-08,1609.00000000172,5.83500974542599e-09,1.67520923350449e-07,"Ryanne","Blanglison",1,7.38336814717233,"5","1",1,"0","0","0"
5684,1,"0",TRUE,"B",218,"1","TRAPPIST-1e",33,FALSE,1.3480304466924e-07,2.22951421576111e-07,4.49356867596372e-09,8.50390819281665e-08,2.35713711046299e-08,"Zaninon","Busive",1,-14.5687082382778,"2","0",4,"0","0","0"
5684,2,"0",TRUE,"B",218,"1","55 Cancri e",48,FALSE,2.33988646441857e-07,1.17515465007091e-07,2.16627066725433e-07,1.06983269883269e-07,2.99663356326673e-08,"Azhah","Busive",1,-14.1649534539039,"2","0",4,"0","0","0"
5684,3,"0",FALSE,"B",218,"1","55 Cancri e",38,FALSE,2.16873858346226e-07,1198.00000006854,48.0000002610196,278.00000006765,1244.00000002393,"Genubik","Busive",0,7.92588031696805,"2","0",4,"0","0","0"
5684,4,"0",TRUE,"B",218,"1","TRAPPIST-1e",62,FALSE,1.92368086237961e-07,2.86841999719916e-08,4.82275462183481e-08,4.81496881625802e-08,1.55573731852591e-07,"Okulus","Folhal",1,-14.5641635722763,"2","0",4,"0","0","0"
5685,1,"1",TRUE,"G",910,"0","TRAPPIST-1e",19,FALSE,1.41125023525653e-07,1.0296074862408e-07,3.58313530958848e-08,7.61021624089621e-08,1.10085672997117e-08,"Ianne","Bryants",0,-14.817828092714,"7","1",1,"0","0","0"
5686,1,"1",FALSE,"D",312.176786156487,"0","55 Cancri e",44,FALSE,2267.00000002334,3.52129625680649e-08,107.000000217152,2.93578005943219e-08,5.18259973535267e-08,"Lix","Cry",0,7.77233157531994,"4","0",2,"0","0","0"
5686,2,"1",FALSE,"D",180,"0","55 Cancri e",25,FALSE,1410.00000008855,123.000000119475,26.0000000108387,9.00000000270213,812.000000016292,"Pil","Cry",0,7.77485576676546,"4","0",2,"0","0","0"
5687,1,"1",FALSE,"F",1179,"0","TRAPPIST-1e",15,FALSE,348.000000151699,1627.00000011117,2.30235390971429e-08,2.12019579970921e-08,7.67635590202177e-08,"Erie","Mccarry",0,7.58832367752958,"6","1",1,"1","0","0"
5688,1,"1",FALSE,"F",1084,"1","TRAPPIST-1e",20,FALSE,12.0000001294499,177.00000009765,1110.00000005572,7.24666005478231e-08,1.38189527046842e-07,"Isaacy","Newtontoss",1,7.16935001705049,"6","1",1,"0","0","0"
5689,1,"1",FALSE,"F",1180,"0","TRAPPIST-1e",34,FALSE,233.000000144329,1.36275547742269e-07,5.80450083226027e-08,1054.00000003198,156.000000152251,"Raceky","Scotterkins",0,7.27447955913623,"6","1",1,"0","0","0"
5692,1,"1",FALSE,"E",360,"0","TRAPPIST-1e",23,FALSE,821.000000100575,2.33367941661266e-07,863.000000151063,664.000000001719,1.35576711840389e-08,"Mele","Madan",0,7.76131918116105,"5","1",1,"0","0","0"
5695,1,"1",TRUE,"G",922,"1","TRAPPIST-1e",39,FALSE,1.14281530930531e-07,1.47601395439436e-07,6.63006746483553e-08,1.39351592516545e-07,1.75232548381795e-07,"Brene","Collinson",1,-14.2574823880438,"7","1",1,"0","0","0"
5696,1,"1",TRUE,"G",911,"0","PSO J318.5-22",33,FALSE,4.47903747738917e-08,1.05063337978011e-07,5.6906832011382e-08,7.85502475778673e-08,5.35172243314968e-08,"Janney","Mcgoway",1,-14.8977731837485,"7","1",1,"0","0","0"
5698,1,"1",FALSE,"F",1088,"1","TRAPPIST-1e",14,FALSE,7.41622745275851e-09,6.93509002829379e-08,325.000000257679,247.000000064756,305.000000059937,"Natha","Mulley",0,6.77650699289572,"6","0",2,"0","0","0"
5698,2,"1",FALSE,"G",923,"1","TRAPPIST-1e",26,FALSE,178.000000073688,8.36895289798834e-08,3.00000006866133,1.35562552186609e-07,704.000000028324,"NONE","NONE",1,6.78558764544852,"7","0",2,"0","0","0"
5702,1,"1",TRUE,"G",912,"0","55 Cancri e",28,FALSE,1.15743323842692e-08,3.3457500684334e-08,9.37477735409686e-08,1.2827446731695e-08,2.1480640393441e-07,"Katiey","Estron",1,-14.8195034764484,"7","1",1,"0","0","0"
5704,1,"1",TRUE,"G",913,"0","TRAPPIST-1e",22,FALSE,7.17479522417753e-08,1.50470338948315e-07,1.25829775713594e-07,1.33653970606492e-08,6.04674363497807e-08,"Melara","Callowery",1,-14.6785427894877,"7","1",1,"0","0","0"
5705,1,"1",TRUE,"G",925,"1","TRAPPIST-1e",17,FALSE,6.86508997697834e-08,4.09808051865534e-10,3.27677632595778e-08,3.99081624491792e-08,3.30572271032663e-09,"Letty","Chanan",1,-15.7462400251772,"7","1",1,"1","0","0"
5706,2,"1",FALSE,"G",926,"1","TRAPPIST-1e",9,FALSE,6.2933877381273e-08,7.33637250243513e-08,1.1878284877245e-07,2.37712763104451e-07,1.22038892710747e-07,"Tricki","Marshopper",1,-14.3019166031692,"7","1",1,"1","0","0"
5707,1,"1",FALSE,"F",1091,"1","TRAPPIST-1e",15,FALSE,6.80983619373413e-08,1.06598125582047e-07,973.000000150701,29.00000003792,5.83486179924595e-08,"Emmax","Alvasquez",1,6.90975328206564,"6","1",1,"1","0","0"
5709,1,"0",FALSE,"C",215,"1","TRAPPIST-1e",33,FALSE,3.13783853849924e-08,4372.00000017596,6.76796240158463e-08,4103.00000008131,6.13521782701914e-08,"Asellum","Amblereld",1,9.04487593229793,"3","1",1,"0","0","0"
5711,1,"1",FALSE,"F",1183,"0","TRAPPIST-1e",19,FALSE,1.84766305048018e-07,6.79189312865831e-08,6.44467266578657e-08,692.000000061372,164.000000010947,"Daryla","Mullericer",0,6.75227037659671,"6","1",1,"0","0","0"
5714,1,"1",FALSE,"G",916,"0","TRAPPIST-1e",4,FALSE,9.77280416340273e-09,5.55102282394793e-08,3.23782369089821e-07,9.86099273947236e-08,3.2920897050878e-08,"Katen","Farleyatton",0,-14.4682910938584,"7","0",4,"0","1","0"
5714,2,"1",FALSE,"G",916,"0","TRAPPIST-1e",12,FALSE,1.2425489188475e-07,4.89288453065072e-08,4.57881692258455e-09,2.19711824549078e-07,1.33930492035202e-08,"Rayle","Farleyatton",1,-14.7049952344195,"7","0",4,"0","1","0"
5714,3,"1",FALSE,"G",916,"0","TRAPPIST-1e",0,FALSE,1.62088683572053e-08,1.00789486278585e-07,5.79090498378265e-08,1.83248046977627e-07,4.34381030804753e-08,"Bobina","Hamcmahon",1,-14.7278253181705,"7","0",4,"0","1","0"
5714,4,"1",TRUE,"G",916,"0","TRAPPIST-1e",19,FALSE,9.30862393571492e-08,1.04674225415255e-07,3.5096923945554e-08,3.23630759278723e-08,1.0432778616275e-07,"Sanda","Hamcmahon",1,-14.8109845210278,"7","0",4,"0","1","0"
5716,1,"1",FALSE,"F",1093,"1","PSO J318.5-22",29,FALSE,6.91545910737106e-08,173.000000163232,1.04413694628312e-07,2.63100704377331e-09,1155.00000000738,"Gabrin","Jimes",1,7.19142933029753,"6","1",1,"0","0","0"
5717,1,"1",FALSE,"G",917,"0","TRAPPIST-1e",59,FALSE,7.08115606102322e-08,664.000000009368,2.2443653574638e-07,144.000000080823,141.000000044458,"Wardan","Fowles",1,6.85540879906293,"7","1",1,"0","0","0"
5718,1,"1",TRUE,"G",927,"1","TRAPPIST-1e",20,FALSE,3.18807956109692e-09,1.00179741705271e-07,1.49461074766838e-07,1.27700579207236e-07,1.00336220616862e-08,"Racyle","Kaney",1,-14.7556762999201,"7","1",1,"0","0","0"
5719,1,"1",FALSE,"G",918,"0","TRAPPIST-1e",70,FALSE,390.000000031322,5.63517215192376e-08,1.4062739199384e-07,7.04540088794311e-08,518.000000004168,"Ireen","Tranciams",1,6.81124437893491,"7","1",1,"0","0","0"
5721,1,"0",TRUE,"B",219,"1","TRAPPIST-1e",37,FALSE,2.40567403905239e-08,1.85260618214986e-08,1.07810013749003e-07,7.53293608943012e-08,2.28653670051975e-07,"Giedia","Mostedry",1,-14.6043411247653,"2","1",1,"0","0","0"
5723,1,"1",TRUE,"E",372,"1","TRAPPIST-1e",24,FALSE,1.17634055662599e-07,2.62462546936414e-08,1.52759887904859e-07,2.91159839070083e-08,7.90358381379849e-08,"Quakes","Puff",0,-14.71989243185,"5","1",1,"0","0","0"
5724,1,"1",TRUE,"G",919,"0","PSO J318.5-22",20,FALSE,4.53810750674808e-08,9.62873185294917e-08,4.46880101569501e-08,1.24712880511921e-08,4.99999708509882e-08,"Eduard","Sweenez",1,-15.2065052979528,"7","1",1,"0","0","0"
